"Date.Time","Antenna","PIT","location","week"
"302845",210311072615,"A","0700EE43F6","Mill6",3
"302847",210311072625,"M","0700EE43F6","Mill6",3
"302849",210311072626,"M","0700EE43F6","Mill6",3
"302852",210311072627,"M","0700EE43F6","Mill6",3
"302855",210311072628,"A","0700EE43F6","Mill6",3
"302858",210311072629,"A","0700EE43F6","Mill6",3
"158944",210311072636,"M","0700EE0709","Mill2",3
"158945",210311072637,"M","0700EE0709","Mill2",3
"158947",210311072638,"M","0700EE0709","Mill2",3
"158951",210311072730,"M","01101780EB","Mill2",3
"158952",210311072731,"M","01101780EB","Mill2",3
"158956",210311072732,"M","01101780EB","Mill2",3
"158960",210311072733,"M","01101780EB","Mill2",3
"158963",210311072734,"M","01101780EB","Mill2",3
"158967",210311072747,"M","0700EDC746","Mill2",3
"158972",210311072748,"M","0700EDC746","Mill2",3
"158977",210311072749,"M","0700EDC746","Mill2",3
"158981",210311072750,"M","0700EDC746","Mill2",3
"158987",210311072751,"M","0700EDC746","Mill2",3
"158993",210311072752,"M","0700EDC746","Mill2",3
"158995",210311072755,"A","0700EDC746","Mill2",3
"158996",210311072756,"A","0700EDC746","Mill2",3
"158999",210311072757,"A","0700EDC746","Mill2",3
"159003",210311072758,"A","0700EDC746","Mill2",3
"159007",210311072759,"A","0700EDC746","Mill2",3
"159010",210311072800,"A","0700EDC746","Mill2",3
"159014",210311072801,"A","0700EDC746","Mill2",3
"159018",210311072802,"A","0700EDC746","Mill2",3
"159022",210311072803,"A","0700EDC746","Mill2",3
"159025",210311072804,"A","0700EDC746","Mill2",3
"159027",210311072805,"A","0700EDC746","Mill2",3
"159030",210311072806,"A","0700EDC746","Mill2",3
"159034",210311072807,"A","0700EDC746","Mill2",3
"302859",210311072841,"M","011017797C","Mill6",3
"302860",210311072842,"M","011017797C","Mill6",3
"302864",210311072843,"M","011017797C","Mill6",3
"302868",210311072844,"M","011017797C","Mill6",3
"302871",210311072847,"A","011017797C","Mill6",3
"302873",210311072848,"A","011017797C","Mill6",3
"159035",210311072849,"M","0110178EB9","Mill2",3
"302876",210311072849,"A","011017797C","Mill6",3
"159037",210311072850,"M","0110178EB9","Mill2",3
"302879",210311072850,"A","011017797C","Mill6",3
"302881",210311072851,"A","011017797C","Mill6",3
"302885",210311072852,"A","011017797C","Mill6",3
"302888",210311072853,"A","011017797C","Mill6",3
"302891",210311072854,"A","011017797C","Mill6",3
"302895",210311072855,"A","011017797C","Mill6",3
"302898",210311072856,"A","011017797C","Mill6",3
"302901",210311072857,"A","011017797C","Mill6",3
"302905",210311072858,"A","011017797C","Mill6",3
"302908",210311072859,"A","011017797C","Mill6",3
"302911",210311072900,"A","011017797C","Mill6",3
"159040",210311072901,"M","01101780EB","Mill2",3
"302913",210311072901,"A","011017797C","Mill6",3
"302916",210311072902,"A","011017797C","Mill6",3
"159041",210311072903,"A","01101780EB","Mill2",3
"302919",210311072903,"A","011017797C","Mill6",3
"159043",210311072904,"A","01101780EB","Mill2",3
"302923",210311072904,"A","011017797C","Mill6",3
"159047",210311072905,"A","01101780EB","Mill2",3
"302926",210311072905,"A","011017797C","Mill6",3
"159050",210311072906,"A","01101780EB","Mill2",3
"302929",210311072906,"A","011017797C","Mill6",3
"159054",210311072907,"A","01101780EB","Mill2",3
"302933",210311072907,"A","011017797C","Mill6",3
"159057",210311072908,"A","01101780EB","Mill2",3
"302936",210311072908,"A","011017797C","Mill6",3
"159059",210311072909,"A","01101780EB","Mill2",3
"302939",210311072909,"A","011017797C","Mill6",3
"159063",210311072910,"A","01101780EB","Mill2",3
"302943",210311072910,"A","011017797C","Mill6",3
"159066",210311072911,"A","01101780EB","Mill2",3
"302946",210311072912,"M","011017797C","Mill6",3
"302950",210311072913,"M","011017797C","Mill6",3
"302954",210311072914,"M","011017797C","Mill6",3
"302958",210311072915,"M","011017797C","Mill6",3
"302961",210311072916,"M","011017797C","Mill6",3
"302965",210311072917,"M","011017797C","Mill6",3
"302969",210311072918,"M","011017797C","Mill6",3
"302972",210311072919,"M","011017797C","Mill6",3
"302976",210311072920,"M","011017797C","Mill6",3
"302979",210311072921,"M","011017797C","Mill6",3
"302980",210311072935,"M","0700EDA9E4","Mill6",3
"302982",210311072936,"M","0700EDA9E4","Mill6",3
"302986",210311072937,"M","0700EDA9E4","Mill6",3
"159068",210311073029,"M","0110178EB9","Mill2",3
"159069",210311073030,"M","0110178EB9","Mill2",3
"159071",210311073033,"A","01101780EB","Mill2",3
"159073",210311073034,"A","01101780EB","Mill2",3
"159075",210311073038,"M","01101780EB","Mill2",3
"159076",210311073040,"A","01101780EB","Mill2",3
"159078",210311073041,"A","01101780EB","Mill2",3
"159081",210311073042,"A","01101780EB","Mill2",3
"159082",210311073043,"A","01101780EB","Mill2",3
"159084",210311073044,"A","01101780EB","Mill2",3
"159086",210311073045,"A","01101780EB","Mill2",3
"159087",210311073046,"A","01101780EB","Mill2",3
"159089",210311073047,"A","01101780EB","Mill2",3
"302989",210311073047,"M","01101775EE","Mill6",3
"302993",210311073048,"M","01101775EE","Mill6",3
"159091",210311073049,"M","0110178EB9","Mill2",3
"302997",210311073049,"M","01101775EE","Mill6",3
"159095",210311073050,"M","0110178EB9","Mill2",3
"159098",210311073051,"M","0110178EB9","Mill2",3
"159102",210311073052,"M","0110178EB9","Mill2",3
"159105",210311073053,"M","0110178EB9","Mill2",3
"159108",210311073054,"M","0110178EB9","Mill2",3
"159112",210311073055,"M","0110178EB9","Mill2",3
"159116",210311073056,"M","0110178EB9","Mill2",3
"159120",210311073057,"M","0110178EB9","Mill2",3
"159122",210311073058,"M","0110178EB9","Mill2",3
"159126",210311073059,"M","0110178EB9","Mill2",3
"159130",210311073100,"M","0110178EB9","Mill2",3
"159134",210311073101,"M","0110178EB9","Mill2",3
"302999",210311073101,"M","0110179841","Mill6",3
"159137",210311073102,"M","0110178EB9","Mill2",3
"303003",210311073102,"M","0110179841","Mill6",3
"159140",210311073103,"M","0110178EB9","Mill2",3
"159144",210311073104,"M","0110178EB9","Mill2",3
"159148",210311073105,"M","0110178EB9","Mill2",3
"159152",210311073106,"M","0110178EB9","Mill2",3
"159155",210311073107,"M","0110178EB9","Mill2",3
"159158",210311073108,"M","0110178EB9","Mill2",3
"159162",210311073109,"M","0110178EB9","Mill2",3
"159166",210311073110,"M","0110178EB9","Mill2",3
"303005",210311073110,"M","0110177ACE","Mill6",3
"159169",210311073111,"M","0110178EB9","Mill2",3
"303008",210311073111,"M","0110177ACE","Mill6",3
"159173",210311073112,"M","0110178EB9","Mill2",3
"303012",210311073112,"M","0110177ACE","Mill6",3
"159176",210311073113,"M","0110178EB9","Mill2",3
"159180",210311073114,"M","0110178EB9","Mill2",3
"159184",210311073115,"M","0110178EB9","Mill2",3
"159187",210311073116,"M","0110178EB9","Mill2",3
"159191",210311073117,"M","0110178EB9","Mill2",3
"159194",210311073118,"M","0110178EB9","Mill2",3
"159198",210311073119,"M","0110178EB9","Mill2",3
"303013",210311073119,"M","0110179841","Mill6",3
"159201",210311073120,"M","0110178EB9","Mill2",3
"303015",210311073120,"M","0110179841","Mill6",3
"159205",210311073121,"M","0110178EB9","Mill2",3
"303017",210311073121,"M","0110179841","Mill6",3
"159209",210311073122,"M","0110178EB9","Mill2",3
"303021",210311073122,"M","0110179841","Mill6",3
"159212",210311073123,"M","0110178EB9","Mill2",3
"303027",210311073123,"M","0110179841","Mill6",3
"159216",210311073124,"M","0110178EB9","Mill2",3
"303030",210311073124,"M","0110179841","Mill6",3
"159218",210311073125,"M","0110178EB9","Mill2",3
"159222",210311073126,"M","0110178EB9","Mill2",3
"303035",210311073126,"A","0110179841","Mill6",3
"159226",210311073127,"M","0110178EB9","Mill2",3
"303038",210311073127,"A","0110179841","Mill6",3
"159229",210311073128,"M","0110178EB9","Mill2",3
"303041",210311073128,"A","0110179841","Mill6",3
"159233",210311073129,"M","0110178EB9","Mill2",3
"303044",210311073129,"A","0110179841","Mill6",3
"159236",210311073130,"M","0110178EB9","Mill2",3
"303047",210311073130,"A","0110179841","Mill6",3
"159240",210311073131,"M","0110178EB9","Mill2",3
"303051",210311073131,"A","0110179841","Mill6",3
"159244",210311073132,"M","0110178EB9","Mill2",3
"303054",210311073132,"A","0110179841","Mill6",3
"159247",210311073133,"M","0110178EB9","Mill2",3
"303057",210311073133,"A","0110179841","Mill6",3
"159250",210311073134,"M","0110178EB9","Mill2",3
"303060",210311073134,"A","0110179841","Mill6",3
"159254",210311073135,"M","0110178EB9","Mill2",3
"303063",210311073135,"A","0110179841","Mill6",3
"159255",210311073138,"M","0110178EB9","Mill2",3
"159257",210311073140,"A","0110178EB9","Mill2",3
"159259",210311073141,"A","0110178EB9","Mill2",3
"303064",210311073157,"M","0110179841","Mill6",3
"303072",210311073158,"M","0110179841","Mill6",3
"159261",210311073327,"M","01101778D1","Mill2",3
"159264",210311073328,"M","01101778D1","Mill2",3
"159265",210311073330,"M","01101778D1","Mill2",3
"159268",210311073333,"M","0110178704","Mill2",3
"159269",210311073334,"M","0110178704","Mill2",3
"159272",210311073335,"M","0110178704","Mill2",3
"159275",210311073338,"A","0110178704","Mill2",3
"159277",210311073339,"A","0110178704","Mill2",3
"159280",210311073340,"A","0110178704","Mill2",3
"159283",210311073341,"A","0110178704","Mill2",3
"224741",210311073344,"A","0700EDF160","Mill3",3
"224743",210311073345,"A","0700EDF160","Mill3",3
"224746",210311073346,"M","0700EDF160","Mill3",3
"224750",210311073347,"M","0700EDF160","Mill3",3
"224756",210311073348,"M","0700EDF160","Mill3",3
"224764",210311073349,"M","0700EDF160","Mill3",3
"224771",210311073350,"M","0700EDF160","Mill3",3
"224779",210311073351,"M","0700EDF160","Mill3",3
"224786",210311073352,"M","0700EDF160","Mill3",3
"224794",210311073353,"M","0700EDF160","Mill3",3
"159286",210311073421,"M","01101778D1","Mill2",3
"159289",210311073422,"M","01101778D1","Mill2",3
"159292",210311073423,"M","01101778D1","Mill2",3
"159294",210311073424,"M","01101778D1","Mill2",3
"159297",210311073425,"M","01101778D1","Mill2",3
"159300",210311073426,"M","01101778D1","Mill2",3
"159303",210311073427,"M","01101778D1","Mill2",3
"159306",210311073428,"M","01101778D1","Mill2",3
"159310",210311073429,"M","01101778D1","Mill2",3
"18985",210311073441,"A","0700EE3578","Mill1",3
"18986",210311073442,"A","0700EE3578","Mill1",3
"18989",210311073443,"A","0700EE3578","Mill1",3
"159311",210311073449,"M","0110178704","Mill2",3
"159313",210311073451,"M","01101780AC","Mill2",3
"159316",210311073452,"M","01101780AC","Mill2",3
"159318",210311073453,"M","01101780AC","Mill2",3
"159321",210311073454,"M","01101780AC","Mill2",3
"159324",210311073501,"M","0110178704","Mill2",3
"159327",210311073502,"M","0110178704","Mill2",3
"159329",210311073503,"M","0110178704","Mill2",3
"159333",210311073504,"M","0110178704","Mill2",3
"159335",210311073505,"M","0110178704","Mill2",3
"159338",210311073506,"M","0110178704","Mill2",3
"159339",210311073508,"M","0110178704","Mill2",3
"159340",210311073509,"M","0110178704","Mill2",3
"159341",210311073513,"M","0110178704","Mill2",3
"159344",210311073514,"M","0110178704","Mill2",3
"159347",210311073515,"M","0110178704","Mill2",3
"159351",210311073516,"M","0110178704","Mill2",3
"159355",210311073517,"M","0110178704","Mill2",3
"241085",210311073517,"M","0700EDAC17","Mill4",3
"241090",210311073518,"M","0700EDAC17","Mill4",3
"159356",210311073519,"M","0110178704","Mill2",3
"241098",210311073519,"M","0700EDAC17","Mill4",3
"159358",210311073524,"M","01101780AC","Mill2",3
"159359",210311073525,"M","01101780AC","Mill2",3
"303073",210311073525,"A","0110179841","Mill6",3
"159361",210311073526,"M","01101780AC","Mill2",3
"303076",210311073526,"A","0110179841","Mill6",3
"159365",210311073527,"M","01101780AC","Mill2",3
"303080",210311073527,"A","0110179841","Mill6",3
"303083",210311073528,"A","0110179841","Mill6",3
"303086",210311073529,"A","0110179841","Mill6",3
"224796",210311073557,"A","0700EE1977","Mill3",3
"224799",210311073558,"A","0700EE1977","Mill3",3
"224801",210311073559,"A","0700EE1977","Mill3",3
"159367",210311073600,"M","01101780AC","Mill2",3
"224805",210311073600,"A","0700EE1977","Mill3",3
"224807",210311073601,"A","0700EE1977","Mill3",3
"224811",210311073602,"A","0700EE1977","Mill3",3
"224814",210311073603,"A","0700EE1977","Mill3",3
"224817",210311073604,"A","0700EE1977","Mill3",3
"224821",210311073605,"A","0700EE1977","Mill3",3
"224824",210311073606,"A","0700EE1977","Mill3",3
"224827",210311073607,"A","0700EE1977","Mill3",3
"224831",210311073608,"A","0700EE1977","Mill3",3
"224834",210311073609,"A","0700EE1977","Mill3",3
"159370",210311073610,"M","0110178704","Mill2",3
"224837",210311073610,"A","0700EE1977","Mill3",3
"159371",210311073611,"M","0110178704","Mill2",3
"224841",210311073611,"A","0700EE1977","Mill3",3
"224844",210311073612,"A","0700EE1977","Mill3",3
"224847",210311073613,"A","0700EE1977","Mill3",3
"159374",210311073614,"M","011017917E","Mill2",3
"224851",210311073614,"A","0700EE1977","Mill3",3
"159377",210311073615,"M","011017917E","Mill2",3
"224854",210311073615,"A","0700EE1977","Mill3",3
"224857",210311073616,"A","0700EE1977","Mill3",3
"241101",210311073622,"M","0700EDAC17","Mill4",3
"241104",210311073623,"M","0700EDAC17","Mill4",3
"241107",210311073624,"M","0700EDAC17","Mill4",3
"241108",210311073625,"A","0700EDAC17","Mill4",3
"241110",210311073626,"A","0700EDAC17","Mill4",3
"241114",210311073627,"A","0700EDAC17","Mill4",3
"241117",210311073628,"A","0700EDAC17","Mill4",3
"241120",210311073629,"A","0700EDAC17","Mill4",3
"241124",210311073630,"A","0700EDAC17","Mill4",3
"241127",210311073634,"M","01101785BD","Mill4",3
"241135",210311073635,"M","01101785BD","Mill4",3
"241143",210311073636,"M","01101785BD","Mill4",3
"241150",210311073637,"M","01101785BD","Mill4",3
"241153",210311073655,"M","01101785BD","Mill4",3
"241157",210311073656,"M","01101785BD","Mill4",3
"241161",210311073657,"M","01101785BD","Mill4",3
"224859",210311073702,"M","0700EE1977","Mill3",3
"224861",210311073706,"M","0700EE1977","Mill3",3
"224866",210311073707,"M","0700EE1977","Mill3",3
"224873",210311073708,"M","0700EE1977","Mill3",3
"224876",210311073745,"M","0700EE1977","Mill3",3
"159379",210311073751,"M","0110177961","Mill2",3
"159380",210311073752,"M","0110177961","Mill2",3
"18990",210311073756,"M","0700EDAD51","Mill1",3
"224878",210311073756,"M","0700EDD10B","Mill3",3
"18993",210311073757,"M","0700EDAD51","Mill1",3
"224881",210311073757,"M","0700EDD10B","Mill3",3
"18996",210311073758,"M","0700EDAD51","Mill1",3
"19001",210311073759,"M","0700EDAD51","Mill1",3
"224884",210311073809,"A","0700EDD10B","Mill3",3
"224885",210311073810,"A","0700EDD10B","Mill3",3
"224889",210311073811,"A","0700EDD10B","Mill3",3
"224892",210311073812,"A","0700EDD10B","Mill3",3
"303089",210311073832,"A","0700EDFD23","Mill6",3
"303091",210311073833,"A","0700EDFD23","Mill6",3
"303095",210311073834,"A","0700EDFD23","Mill6",3
"159382",210311073835,"M","0110177961","Mill2",3
"303098",210311073835,"A","0700EDFD23","Mill6",3
"303102",210311073836,"A","0700EDFD23","Mill6",3
"303105",210311073837,"A","0700EDFD23","Mill6",3
"303109",210311073838,"A","0700EDFD23","Mill6",3
"303112",210311073839,"A","0700EDFD23","Mill6",3
"303115",210311073840,"A","0700EDFD23","Mill6",3
"303119",210311073841,"A","0700EDFD23","Mill6",3
"303122",210311073842,"A","0700EDFD23","Mill6",3
"303125",210311073843,"A","0700EDFD23","Mill6",3
"303128",210311073844,"A","0700EDFD23","Mill6",3
"303132",210311073845,"A","0700EDFD23","Mill6",3
"303135",210311073846,"A","0700EDFD23","Mill6",3
"303138",210311073847,"A","0700EDFD23","Mill6",3
"303141",210311073848,"A","0700EDFD23","Mill6",3
"303144",210311073849,"A","0700EDFD23","Mill6",3
"224893",210311073850,"M","0700EDD10B","Mill3",3
"303148",210311073850,"A","0700EDFD23","Mill6",3
"224900",210311073851,"M","0700EDD10B","Mill3",3
"303151",210311073851,"A","0700EDFD23","Mill6",3
"224908",210311073852,"M","0700EDD10B","Mill3",3
"159385",210311073853,"M","0110175BD7","Mill2",3
"224915",210311073853,"M","0700EDD10B","Mill3",3
"159386",210311073854,"M","0110175BD7","Mill2",3
"224922",210311073854,"M","0700EDD10B","Mill3",3
"159390",210311073855,"M","0110175BD7","Mill2",3
"224930",210311073855,"M","0700EDD10B","Mill3",3
"224938",210311073856,"M","0700EDD10B","Mill3",3
"224945",210311073857,"M","0700EDD10B","Mill3",3
"224952",210311073858,"M","0700EDD10B","Mill3",3
"159392",210311073908,"M","01101789A9","Mill2",3
"159394",210311073909,"M","01101789A9","Mill2",3
"159398",210311073910,"M","01101789A9","Mill2",3
"159400",210311073943,"M","0110175BD7","Mill2",3
"159402",210311073944,"M","0110175BD7","Mill2",3
"159406",210311073945,"M","0110175BD7","Mill2",3
"159409",210311073946,"M","0110175BD7","Mill2",3
"159411",210311073947,"M","0110175BD7","Mill2",3
"159415",210311073948,"M","0110175BD7","Mill2",3
"159419",210311073949,"M","0110175BD7","Mill2",3
"159420",210311073950,"M","0110175BD7","Mill2",3
"159421",210311073951,"M","0110175BD7","Mill2",3
"159424",210311073952,"M","0110175BD7","Mill2",3
"159427",210311073953,"M","0110175BD7","Mill2",3
"159431",210311073954,"M","0110175BD7","Mill2",3
"159434",210311073955,"M","0110175BD7","Mill2",3
"159437",210311073956,"M","0110175BD7","Mill2",3
"159439",210311074031,"M","0110179341","Mill2",3
"159441",210311074032,"M","0110179341","Mill2",3
"159442",210311074047,"M","0110179341","Mill2",3
"159444",210311074048,"M","0110179341","Mill2",3
"159450",210311074049,"M","0110179341","Mill2",3
"159455",210311074050,"A","0110179341","Mill2",3
"159456",210311074051,"A","0110179341","Mill2",3
"159458",210311074052,"A","0110179341","Mill2",3
"159462",210311074053,"A","0110179341","Mill2",3
"159465",210311074054,"A","0110179341","Mill2",3
"159468",210311074055,"A","0110179341","Mill2",3
"159471",210311074056,"A","0110179341","Mill2",3
"159472",210311074058,"M","0110175BD7","Mill2",3
"159474",210311074059,"M","0110175BD7","Mill2",3
"159477",210311074100,"M","0110175BD7","Mill2",3
"159481",210311074104,"M","01101795C4","Mill2",3
"159482",210311074105,"M","01101795C4","Mill2",3
"159486",210311074106,"M","01101795C4","Mill2",3
"159489",210311074107,"M","01101795C4","Mill2",3
"159492",210311074108,"M","01101795C4","Mill2",3
"159496",210311074109,"M","01101795C4","Mill2",3
"159500",210311074110,"M","01101795C4","Mill2",3
"159504",210311074111,"M","01101795C4","Mill2",3
"159506",210311074112,"M","01101795C4","Mill2",3
"159510",210311074113,"A","01101795C4","Mill2",3
"159511",210311074114,"A","01101795C4","Mill2",3
"159514",210311074115,"A","01101795C4","Mill2",3
"159516",210311074117,"A","0700EDB6F3","Mill2",3
"159518",210311074118,"A","0700EDB6F3","Mill2",3
"159521",210311074119,"A","0700EDB6F3","Mill2",3
"159523",210311074119,"M","01101789A9","Mill2",3
"159525",210311074120,"A","0700EDB6F3","Mill2",3
"159526",210311074120,"M","01101789A9","Mill2",3
"159529",210311074121,"A","0700EDB6F3","Mill2",3
"159532",210311074122,"A","0700EDB6F3","Mill2",3
"159534",210311074123,"A","0700EDB6F3","Mill2",3
"19004",210311074124,"A","0110178D6C","Mill1",3
"19005",210311074126,"A","0110178D6C","Mill1",3
"19007",210311074127,"A","0110178D6C","Mill1",3
"19010",210311074128,"A","0110178D6C","Mill1",3
"159535",210311074145,"A","0700EDB6F3","Mill2",3
"159537",210311074146,"A","0700EDB6F3","Mill2",3
"159541",210311074147,"A","0700EDB6F3","Mill2",3
"159544",210311074148,"A","0700EDB6F3","Mill2",3
"159547",210311074149,"A","0700EDB6F3","Mill2",3
"159551",210311074150,"A","0700EDB6F3","Mill2",3
"159553",210311074151,"A","0700EDB6F3","Mill2",3
"159554",210311074151,"M","0700EDF6C7","Mill2",3
"159561",210311074152,"M","0700EDF6C7","Mill2",3
"159563",210311074152,"A","0700EDB6F3","Mill2",3
"159569",210311074153,"A","0700EDB6F3","Mill2",3
"159570",210311074153,"M","0700EDF6C7","Mill2",3
"159573",210311074154,"A","0700EDB6F3","Mill2",3
"159574",210311074206,"A","0110175BD7","Mill2",3
"159575",210311074206,"M","0700EDB6F3","Mill2",3
"159576",210311074207,"A","0110175BD7","Mill2",3
"159577",210311074207,"M","0700EDB6F3","Mill2",3
"159584",210311074208,"M","0700EDB6F3","Mill2",3
"159588",210311074209,"M","0700EDB6F3","Mill2",3
"159594",210311074210,"M","0700EDB6F3","Mill2",3
"159599",210311074211,"M","0700EDB6F3","Mill2",3
"159603",210311074212,"M","0700EDB6F3","Mill2",3
"159609",210311074213,"M","0700EDB6F3","Mill2",3
"159614",210311074214,"M","0700EDB6F3","Mill2",3
"159618",210311074215,"M","0700EDB6F3","Mill2",3
"159623",210311074216,"M","0700EDB6F3","Mill2",3
"159629",210311074217,"M","0700EDB6F3","Mill2",3
"159633",210311074218,"M","0700EDB6F3","Mill2",3
"159637",210311074219,"M","0700EDB6F3","Mill2",3
"19014",210311074220,"A","0700EDEFDA","Mill1",3
"159641",210311074220,"M","0700EDB6F3","Mill2",3
"19017",210311074221,"A","0700EDEFDA","Mill1",3
"159647",210311074221,"M","0700EDB6F3","Mill2",3
"159650",210311074222,"M","0700EDB6F3","Mill2",3
"159654",210311074223,"M","0700EDB6F3","Mill2",3
"159659",210311074224,"M","0700EDB6F3","Mill2",3
"159665",210311074225,"M","0700EDB6F3","Mill2",3
"159667",210311074226,"M","0700EDB6F3","Mill2",3
"159671",210311074227,"M","0700EDB6F3","Mill2",3
"159677",210311074228,"M","0700EDB6F3","Mill2",3
"241163",210311074235,"M","01101785BD","Mill4",3
"241169",210311074236,"M","01101785BD","Mill4",3
"241175",210311074237,"M","01101785BD","Mill4",3
"241182",210311074238,"M","01101785BD","Mill4",3
"159680",210311074255,"A","0700EDF6C7","Mill2",3
"159682",210311074256,"A","0700EDF6C7","Mill2",3
"19020",210311074326,"A","0110178D6C","Mill1",3
"19022",210311074327,"A","0110178D6C","Mill1",3
"19026",210311074333,"A","0700EDEFDA","Mill1",3
"19028",210311074334,"A","0700EDEFDA","Mill1",3
"19031",210311074335,"A","0700EDEFDA","Mill1",3
"19035",210311074336,"A","0700EDEFDA","Mill1",3
"19038",210311074337,"A","0700EDEFDA","Mill1",3
"159683",210311074443,"M","0700EDF93E","Mill2",3
"159685",210311074444,"M","0700EDF93E","Mill2",3
"159693",210311074445,"M","0700EDF93E","Mill2",3
"159697",210311074447,"M","0700EDF93E","Mill2",3
"159698",210311074449,"M","0700EDF93E","Mill2",3
"159699",210311074509,"M","0700EDF93E","Mill2",3
"159700",210311074510,"M","0700EDF93E","Mill2",3
"159703",210311074517,"M","0700EDF93E","Mill2",3
"159704",210311074518,"M","0700EDF93E","Mill2",3
"159706",210311074526,"M","0700EDF93E","Mill2",3
"159708",210311074527,"M","0700EDF93E","Mill2",3
"159713",210311074528,"M","0700EDF93E","Mill2",3
"159721",210311074529,"M","0700EDF93E","Mill2",3
"159728",210311074530,"M","0700EDF93E","Mill2",3
"159729",210311074539,"M","0700EDF93E","Mill2",3
"159731",210311074540,"M","0700EDF93E","Mill2",3
"159737",210311074541,"M","0700EDF93E","Mill2",3
"159743",210311074542,"M","0700EDF93E","Mill2",3
"159746",210311074543,"M","0700EDF93E","Mill2",3
"159751",210311074544,"M","0700EDF93E","Mill2",3
"159753",210311074607,"M","0700EDF93E","Mill2",3
"159754",210311074612,"M","0700EDCC8C","Mill2",3
"159758",210311074613,"M","0700EDCC8C","Mill2",3
"159761",210311074614,"M","0700EDCC8C","Mill2",3
"159764",210311074615,"M","0700EDCC8C","Mill2",3
"159768",210311074616,"M","0700EDCC8C","Mill2",3
"159772",210311074617,"M","0700EDCC8C","Mill2",3
"159776",210311074618,"M","0700EDCC8C","Mill2",3
"159779",210311074619,"M","0700EDCC8C","Mill2",3
"159783",210311074620,"M","0700EDCC8C","Mill2",3
"159786",210311074621,"M","0700EDCC8C","Mill2",3
"159790",210311074622,"M","0700EDCC8C","Mill2",3
"159793",210311074623,"M","0700EDCC8C","Mill2",3
"159797",210311074635,"M","0700EDCA72","Mill2",3
"159799",210311074636,"M","0700EDCA72","Mill2",3
"159804",210311074637,"M","0700EDCA72","Mill2",3
"159809",210311074638,"M","0700ED9F3C","Mill2",3
"159812",210311074639,"M","0700ED9F3C","Mill2",3
"159817",210311074640,"M","0700ED9F3C","Mill2",3
"159825",210311074641,"M","0700ED9F3C","Mill2",3
"159827",210311074642,"M","0700ED9F3C","Mill2",3
"159832",210311074643,"M","0700ED9F3C","Mill2",3
"303152",210311074700,"A","011017893B","Mill6",3
"19042",210311074704,"A","0700EDC140","Mill1",3
"19044",210311074705,"A","0700EDC140","Mill1",3
"19047",210311074706,"A","0700EDC140","Mill1",3
"19051",210311074707,"A","0700EDC140","Mill1",3
"19054",210311074708,"A","0700EDC140","Mill1",3
"19058",210311074709,"A","0700EDC140","Mill1",3
"19061",210311074710,"A","0700EDC140","Mill1",3
"19065",210311074711,"A","0700EDC140","Mill1",3
"19068",210311074712,"A","0700EDC140","Mill1",3
"159838",210311074716,"A","0110178EB9","Mill2",3
"159839",210311074718,"A","0110178EB9","Mill2",3
"159841",210311074719,"A","0110178EB9","Mill2",3
"159844",210311074720,"A","0110178EB9","Mill2",3
"159847",210311074721,"A","0110178EB9","Mill2",3
"159850",210311074722,"A","0110178EB9","Mill2",3
"19069",210311074728,"A","0700EDC140","Mill1",3
"19071",210311074729,"A","0700EDC140","Mill1",3
"19075",210311074730,"A","0700EDC140","Mill1",3
"19078",210311074731,"A","0700EDC140","Mill1",3
"19081",210311074732,"A","0700EDC140","Mill1",3
"19085",210311074733,"A","0700EDC140","Mill1",3
"159851",210311074741,"M","0700ED9F3C","Mill2",3
"159854",210311074742,"M","0700ED9F3C","Mill2",3
"159857",210311074743,"A","0700ED9F3C","Mill2",3
"159858",210311074744,"A","0700ED9F3C","Mill2",3
"159861",210311074745,"A","0700ED9F3C","Mill2",3
"159863",210311074803,"A","0700EDAAE5","Mill2",3
"159865",210311074804,"A","0700EDAAE5","Mill2",3
"159869",210311074805,"A","0700EDAAE5","Mill2",3
"159873",210311074806,"A","0700EDAAE5","Mill2",3
"159876",210311074807,"A","0700EDAAE5","Mill2",3
"159880",210311074808,"A","0700EDAAE5","Mill2",3
"159884",210311074809,"A","0700EDAAE5","Mill2",3
"159888",210311074810,"A","0700EDAAE5","Mill2",3
"159891",210311074811,"A","0700EDAAE5","Mill2",3
"159895",210311074812,"A","0700EDAAE5","Mill2",3
"159898",210311074840,"M","0110179382","Mill2",3
"303153",210311074850,"A","0700EDFD23","Mill6",3
"303154",210311074851,"A","0700EDFD23","Mill6",3
"303157",210311074852,"A","0700EDFD23","Mill6",3
"303161",210311074853,"A","0700EDFD23","Mill6",3
"303164",210311074854,"A","0700EDFD23","Mill6",3
"303167",210311074855,"A","0700EDFD23","Mill6",3
"303170",210311074856,"A","0700EDFD23","Mill6",3
"303174",210311074857,"A","0700EDFD23","Mill6",3
"303177",210311074858,"A","0700EDFD23","Mill6",3
"303180",210311074859,"A","0700EDFD23","Mill6",3
"159899",210311074904,"M","0110178A76","Mill2",3
"159900",210311074905,"M","0110178A76","Mill2",3
"159903",210311074906,"M","0110178A76","Mill2",3
"159904",210311074947,"M","0110178A76","Mill2",3
"159905",210311074948,"M","0110178A76","Mill2",3
"159907",210311074952,"M","0110178A76","Mill2",3
"159910",210311074953,"M","0110178A76","Mill2",3
"159912",210311074954,"M","0110178A76","Mill2",3
"159916",210311074955,"M","0110178A76","Mill2",3
